Epoch,Training Error,Testing Error
36062,320.5032654,1711.409668
36063,314.2281494,1756.327881
36064,319.8103333,1714.288696
36065,314.3995361,1753.830811
36066,319.7912598,1717.283325
36067,314.9611511,1751.565308
36068,320.0594482,1720.201538
36069,315.6762085,1749.717285
36070,320.4356079,1722.779297
36071,316.4694824,1748.584473
36072,320.981842,1724.90979
36073,317.3070374,1747.916382
36074,321.6191711,1726.651367
36075,318.079071,1747.40564
36076,322.1950378,1728.080078
36077,318.7081604,1746.950806
36078,322.6230469,1729.21875
36079,319.1520081,1746.514648
36080,322.8644409,1730.087158
36081,319.3912659,1746.065674
36082,322.9017944,1730.713501
36083,319.4206848,1745.575195
36084,322.7303162,1731.126831
36085,319.2438049,1745.020264
36086,322.3536072,1731.356201
36087,318.8711853,1744.385742
36088,321.7824707,1731.432251
36089,318.3189392,1743.662842
36090,321.0346069,1731.384888
36091,317.6096802,1742.849487
36092,320.1347046,1731.24646
36093,316.7724304,1741.952515
36094,319.1143188,1731.049683
36095,315.84375,1740.98645
36096,318.0155334,1730.831177
36097,314.8713989,1739.981567
36098,316.8919983,1730.629639
36099,313.9108582,1738.977661
36100,315.804657,1730.483521
36101,313.0168457,1738.018433
36102,314.8122864,1730.422729
36103,312.231842,1737.139771
36104,313.9564209,1730.460938
36105,311.5772095,1736.360474
36106,313.252594,1730.595215
36107,311.0548706,1735.683105
36108,312.6949768,1730.812866
36109,310.6547241,1735.098877
36110,312.2673035,1731.099365
36111,310.3632813,1734.59729
36112,311.9525146,1731.439819
36113,310.1676941,1734.170654
36114,311.7364807,1731.822144
36115,310.0574951,1733.815186
36116,311.6090088,1732.234863
36117,310.0241699,1733.530884
36118,311.5625,1732.665894
36119,310.0612183,1733.322998
36120,311.5926208,1733.103882
36121,310.1645203,1733.198975
36122,311.697113,1733.536743
36123,310.3310242,1733.169312
36124,311.8755798,1733.952148
36125,310.5593567,1733.246826
36126,312.1292114,1734.337769
36127,310.8497314,1733.44873
36128,312.4628601,1734.680176
36129,311.2059631,1733.795654
36130,312.8844604,1734.965576
36131,311.6339722,1734.31604
36132,313.4072876,1735.178589
36133,312.1451111,1735.045166
36134,314.0511475,1735.303833
36135,312.7550659,1736.027954
36136,314.842865,1735.322632
36137,313.4841003,1737.318726
36138,315.8157654,1735.215454
36139,314.3546143,1738.980469
36140,317.0074158,1734.960327
36141,315.3898621,1741.078735
36142,318.4542847,1734.534302
36143,316.6116333,1743.681641
36144,320.1863708,1733.919678
36145,318.03479,1746.842896
36146,322.2104187,1733.11084
36147,319.6294556,1750.540161
36148,324.475708,1732.086548
36149,321.2913208,1754.635864
36150,326.8907471,1730.765625
36151,322.9627075,1759.061768
36152,329.4300537,1729.106201
36153,324.7380371,1763.941895
36154,332.2419434,1727.144775
36155,326.7120667,1769.430908
36156,335.4425049,1724.940918
36157,328.7706909,1775.383545
36158,338.9961853,1722.6875
36159,330.8218079,1781.347656
36160,342.46875,1720.315796
36161,332.3344727,1786.480835
36162,344.7807617,1717.213013
36163,332.6187134,1790.235962
36164,345.2098083,1713.025635
36165,332.1596375,1793.387817
36166,344.6152954,1708.470459
36167,331.5410461,1795.957153
36168,343.6533813,1704.497437
36169,330.7612,1798.231201
36170,342.5742798,1700.892334
36171,329.9533691,1800.420044
36172,341.4338379,1697.34021
36173,329.0707703,1802.483887
36174,340.2694702,1693.390503
36175,328.2674561,1804.922974
36176,339.3192444,1689.188721
36177,327.7922363,1807.986694
36178,338.8733521,1684.916504
36179,327.8548889,1811.895142
36180,339.1712036,1680.60144
36181,328.7337036,1816.762817
36182,340.6567688,1676.520264
36183,330.4919128,1822.367554
36184,343.1578674,1672.904419
36185,332.671936,1827.907349
36186,346.2020569,1669.863037
36187,334.7670593,1832.64563
36188,349.1202393,1667.53418
36189,336.6737061,1836.783813
36190,351.5912781,1665.778687
36191,337.7033691,1839.137695
36192,352.7388916,1664.671753
36193,337.5725708,1839.380249
36194,352.177948,1664.016602
36195,336.5117188,1838.036987
36196,350.3752441,1663.625366
36197,334.8217773,1835.636108
36198,347.8406067,1663.429932
36199,332.7997131,1832.679077
36200,344.9458313,1663.392334
36201,330.6486511,1829.4823
36202,341.9545288,1663.484009
36203,328.5294189,1826.294556
36204,339.0784607,1663.664307
36205,326.5750427,1823.328857
36206,336.486969,1663.886963
36207,324.867981,1820.730225
36208,334.2723389,1664.116089
36209,323.4313965,1818.554443
36210,332.4451904,1664.335449
36211,322.2576599,1816.807373
36212,330.981842,1664.545044
36213,321.3377686,1815.48645
36214,329.8627319,1664.747559
36215,320.668396,1814.584717
36216,329.0783081,1664.945801
36217,320.2468872,1814.079468
36218,328.6204834,1665.138916
36219,320.0649109,1813.933594
36220,328.4751282,1665.324585
36221,320.1087952,1814.106445
36222,328.6218567,1665.501343
36223,320.3599548,1814.55896
36224,329.035553,1665.668213
36225,320.7945862,1815.249146
36226,329.6848145,1665.827393
36227,321.3862,1816.135742
36228,330.5342407,1665.984009
36229,322.1098938,1817.183228
36230,331.5527649,1666.147461
36231,322.9553223,1818.384521
36232,332.7309875,1666.332031
36233,323.9328918,1819.761475
36234,334.0903015,1666.558594
36235,325.0646057,1821.343628
36236,335.6669006,1666.852539
36237,326.3598938,1823.130615
36238,337.4694519,1667.238159
36239,327.7919922,1825.057129
36240,339.4400024,1667.730347
36241,329.3114014,1827.018799
36242,341.4830627,1668.336792
36243,330.8859863,1828.942871
36244,343.5622559,1669.061401
36245,332.5170288,1830.823853
36246,345.7280273,1669.896851
36247,334.2210999,1832.683105
36248,348.0084839,1670.814575
36249,335.9949036,1834.513428
36250,350.3744507,1671.801636
36251,337.7931824,1836.230347
36252,352.7754517,1672.909546
36253,339.502533,1837.627441
36254,355.063385,1674.162231
36255,340.8051147,1838.228882
36256,356.7349548,1675.384644
36257,341.2506409,1837.526001
36258,357.0681458,1676.278687
36259,340.7955322,1835.732422
36260,356.0541077,1676.810059
36261,339.7202759,1833.356201
36262,354.2370605,1677.12146
36263,338.3296814,1830.779053
36264,352.0969849,1677.329834
36265,336.8050842,1828.174316
36266,349.86203,1677.487793
36267,335.2189636,1825.586426
36268,347.6046448,1677.610718
36269,333.6081543,1823.043091
36270,345.3616028,1677.694336
36271,332.0042419,1820.585327
36272,343.1677551,1677.724609
36273,330.4271545,1818.246582
36274,341.0412903,1677.68335
36275,328.8796692,1816.036011
36276,338.9763794,1677.554688
36277,327.3552856,1813.946045
36278,336.9601746,1677.331055
36279,325.8548889,1811.979004
36280,334.9971008,1677.015137
36281,324.4006653,1810.164429
36282,333.1200256,1676.626587
36283,323.0358582,1808.555298
36284,331.3798828,1676.201294
36285,321.7929382,1807.174438
36286,329.8048706,1675.774048
36287,320.6530457,1805.956909
36288,328.3599243,1675.354248
36289,319.5652466,1804.807129
36290,326.9744263,1674.930908
36291,318.4899902,1803.67334
36292,325.5971375,1674.497803
36293,317.4129639,1802.544678
36294,324.2137756,1674.052856
36295,316.3426819,1801.441895
36296,322.8396912,1673.5896
36297,315.2993164,1800.40271
36298,321.5049744,1673.088623
36299,314.3043823,1799.468018
36300,320.2387085,1672.525513
36301,313.387085,1798.688965
36302,319.0822754,1671.877197
36303,312.6072083,1798.165894
36304,318.1257629,1671.140869
36305,312.056427,1798.046631
36306,317.5057678,1670.339722
36307,311.809082,1798.440796
36308,317.3294373,1669.533936
36309,311.8710938,1799.33313
36310,317.5896606,1668.803955
36311,312.1686401,1800.5354
36312,318.1479492,1668.178467
36313,312.6160583,1801.870728
36314,318.8696289,1667.646362
36315,313.1581421,1803.277466
36316,319.6823425,1667.208984
36317,313.7515869,1804.70752
36318,320.5320129,1666.880615
36319,314.3465576,1806.059326
36320,321.3569641,1666.666504
36321,314.9139404,1807.272095
36322,322.1264038,1666.551758
36323,315.4664001,1808.383057
36324,322.8685303,1666.515259
36325,316.0541382,1809.489136
36326,323.6626282,1666.540527
36327,316.7560425,1810.722778
36328,324.6278076,1666.619385
36329,317.6735229,1812.232666
36330,325.912384,1666.756592
36331,318.9143982,1814.151367
36332,327.6708984,1666.974243
36333,320.5548401,1816.524536
36334,330.0044556,1667.299683
36335,322.5817871,1819.276855
36336,332.8783264,1667.758789
36337,324.8490295,1822.210693
36338,336.0514832,1668.365479
36339,327.2257996,1825.233765
36340,339.3050232,1669.124146
36341,329.6696167,1828.312378
36342,342.5605469,1670.049805
36343,332.1557617,1831.314087
36344,345.8659363,1671.126831
36345,334.7571411,1834.281738
36346,349.4087524,1672.396484
36347,337.5692444,1837.252808
36348,353.3070984,1674.005127
36349,340.5398865,1840.024658
36350,357.4505615,1676.079224
36351,342.967926,1841.476318
36352,360.7377625,1678.283203
36353,343.3778687,1839.622559
36354,360.7451782,1679.712769
36355,342.2951965,1836.141479
36356,358.4723511,1680.610352
36357,340.3518372,1831.918701
36358,355.3259888,1681.394043
36359,338.2531433,1827.820435
36360,352.2380371,1682.253296
36361,336.3300781,1824.131836
36362,349.5482788,1683.178101
36363,334.6386108,1820.840454
36364,347.2368469,1684.059082
36365,333.1214905,1817.883789
36366,345.1962891,1684.797607
36367,331.7046814,1815.19397
36368,343.3052063,1685.370972
36369,330.3216553,1812.65271
36370,341.4564209,1685.863403
36371,328.9360962,1810.145386
36372,339.6096802,1686.362183
36373,327.5397034,1807.608032
36374,337.7651062,1686.923218
36375,326.1353455,1805.005737
36376,335.9290771,1687.580444
36377,324.7252197,1802.314331
36378,334.1055908,1688.349731
36379,323.3120422,1799.524292
36380,332.3016357,1689.220703
36381,321.9070435,1796.665649
36382,330.5385437,1690.1521
36383,320.5318909,1793.802612
36384,328.8427429,1691.09375
36385,319.2066956,1790.991699
36386,327.22229,1692.035156
36387,317.9372864,1788.243042
36388,325.6625061,1693.00647
36389,316.7150269,1785.521973
36390,324.1447449,1694.048218
36391,315.5257874,1782.772217
36392,322.6547546,1695.184937
36393,314.3594055,1779.95813
36394,321.186676,1696.380371
36395,313.2129517,1777.127441
36396,319.7374878,1697.519409
36397,312.0809631,1774.385376
36398,318.2931824,1698.549683
36399,310.953186,1771.76416
36400,316.844574,1699.629639
36401,309.8481445,1769.1521
36402,315.4358521,1700.957397
36403,308.8410339,1766.506592
36404,314.1796875,1702.634399
36405,308.0664673,1764.049316
36406,313.2583618,1704.604126
36407,307.6369629,1762.140137
36408,312.800415,1706.57019
36409,307.5784912,1760.905518
36410,312.8007507,1708.339966
36411,307.900116,1760.15686
36412,313.255127,1710.120605
36413,308.5861206,1759.61438
36414,314.1304626,1712.13855
36415,309.6404114,1759.168457
36416,315.4022827,1714.473755
36417,311.0830383,1758.85437
36418,317.0642395,1717.109497
36419,312.9088745,1758.703003
36420,319.0924377,1719.968262
36421,315.053894,1758.711426
36422,321.3744812,1722.827881
36423,317.3488159,1758.981812
36424,323.6882629,1725.327515
36425,319.5322571,1759.616455
36426,325.8862,1727.328491
36427,321.4851074,1760.472778
36428,327.8621216,1728.842773
36429,323.1316223,1761.386963
36430,329.5115356,1729.890259
36431,324.392395,1762.237915
36432,330.7355957,1730.474365
36433,325.2037659,1762.937622
36434,331.4613953,1730.605469
36435,325.5414124,1763.439209
36436,331.6698914,1730.322754
36437,325.4354553,1763.742188
36438,331.4092102,1729.696533
36439,324.961853,1763.883179
36440,330.7757568,1728.81543
36441,324.2150574,1763.90625
36442,329.8807983,1727.773804
36443,323.285553,1763.844604
36444,328.8250122,1726.664795
36445,322.2512817,1763.707153
36446,327.6881409,1725.578491
36447,321.1763916,1763.479492
36448,326.5236206,1724.590942
36449,320.105011,1763.135498
36450,325.3544617,1723.743164
36451,319.0544128,1762.656494
36452,324.1805725,1723.034546
36453,318.0205383,1762.042114
36454,322.9939575,1722.444214
36455,316.992981,1761.305298
36456,321.7892456,1721.950562
36457,315.96521,1760.462891
36458,320.568512,1721.540649
36459,314.9367676,1759.531006
36460,319.3386841,1721.210815
36461,313.9122314,1758.521484
36462,318.110199,1720.964233
36463,312.8979492,1757.439575
36464,316.8927612,1720.810913
36465,311.9018555,1756.2854
36466,315.6957703,1720.76416
36467,310.9335022,1755.056763
36468,314.5299072,1720.841797
36469,310.0070496,1753.75415
36470,313.4108582,1721.062134
36471,309.1411133,1752.384277
36472,312.3616333,1721.441406
36473,308.3581238,1750.963745
36474,311.4099121,1721.986328
36475,307.6818237,1749.520264
36476,310.5852661,1722.690918
36477,307.1345825,1748.092407
36478,309.9118347,1723.536987
36479,306.72995,1746.721191
36480,309.4002991,1724.498169
36481,306.4674377,1745.436035
36482,309.044281,1725.555298
36483,306.3349304,1744.23877
36484,308.8268127,1726.704834
36485,306.3184509,1743.103394
36486,308.7298279,1727.96228
36487,306.4088745,1741.985596
36488,308.7368469,1729.350586
36489,306.6000061,1740.836914
36490,308.8275757,1730.882935
36491,306.8781128,1739.615723
36492,308.968811,1732.541748
36493,307.2123108,1738.296997
36494,309.1094055,1734.270386
36495,307.5474854,1736.874146
36496,309.1912842,1735.992554
36497,307.8226929,1735.35791
36498,309.1792603,1737.658691
36499,308.0049744,1733.764526
36500,309.0759888,1739.262451
36501,308.1031494,1732.110352
36502,308.9086914,1740.826782
36503,308.1530762,1730.40979
36504,308.7119751,1742.401001
36505,308.2029114,1728.678223
36506,308.5233459,1744.036133
36507,308.3059692,1726.95166
36508,308.385376,1745.761108
36509,308.5130615,1725.282104
36510,308.3346863,1747.57312
36511,308.8425903,1723.69519
36512,308.3712769,1749.435669
36513,309.2490234,1722.151123
36514,308.4317627,1751.287842
36515,309.633728,1720.571289
36516,308.417511,1753.075195
36517,309.8945007,1718.878662
36518,308.2453003,1754.784912
36519,309.9631348,1717.008301
36520,307.8682556,1756.442749
36521,309.815094,1714.90979
36522,307.2772827,1758.102905
36523,309.4703674,1712.556885
36524,306.5095215,1759.856812
36525,309.0083923,1709.9552
36526,305.6691589,1761.84021
36527,308.5881042,1707.173462
36528,304.9377747,1764.185425
36529,308.3802185,1704.31189
36530,304.4519958,1766.86853
36531,308.3930359,1701.558228
36532,304.1347046,1769.71875
36533,308.5881653,1699.99585
36534,303.9876404,1772.175049
36535,308.8158264,1699.04126
36536,303.921875,1774.121704
36537,308.9633789,1697.820679
36538,303.8396912,1775.908447
36539,309.0549011,1696.384277
36540,303.7483826,1777.750122
36541,309.1371765,1694.708252
36542,303.6803284,1779.822998
36543,309.2703247,1692.710571
36544,303.6911316,1782.324463
36545,309.531189,1690.252319
36546,303.8701172,1785.528931
36547,310.0563965,1687.185547
36548,304.3711548,1789.692261
36549,311.0091553,1683.578247
36550,305.0833435,1793.438599
36551,312.1513672,1680.47168
36552,305.96521,1796.768555
36553,313.4569702,1678.242188
36554,307.3530273,1800.992065
36555,315.4003296,1676.452637
36556,309.3370056,1806.252808
36557,317.9395142,1675.122925
36558,311.8577881,1812.046509
36559,321.1325684,1673.638672
36560,315.1603699,1818.591919
36561,325.8525085,1672.205688
36562,319.7356262,1826.581909
36563,332.2639771,1671.394897
36564,325.5715637,1834.942383
36565,341.0238037,1671.987549
36566,333.6028137,1845.356445
36567,352.7783813,1674.151245
36568,342.7684021,1855.838135
36569,366.447052,1677.521729
36570,353.907196,1868.410156
36571,383.1322632,1682.399658
36572,360.8468933,1873.525146
36573,390.6801453,1684.585693
36574,363.2913818,1873.927368
36575,391.4420776,1684.860474
36576,362.1273804,1870.4198
36577,387.989502,1684.109009
36578,358.489502,1864.548218
36579,381.317627,1682.486206
36580,353.0104065,1856.823853
36581,372.8019104,1680.495239
36582,346.9362793,1848.857788
36583,363.9387512,1678.527954
36584,342.6243896,1844.063599
36585,358.2253418,1677.38208
36586,340.2328491,1841.811768
36587,355.3117065,1676.948364
36588,339.0587158,1840.825684
36589,354.0101929,1676.887573
36590,338.4859924,1840.282227
36591,353.399353,1676.954346
36592,338.2002258,1839.926758
36593,353.0942688,1677.055664
36594,338.0360413,1839.628296
36595,352.9004517,1677.155029
36596,337.8988647,1839.307617
36597,352.7066345,1677.239502
36598,337.7333374,1838.915894
36599,352.4480591,1677.304565
36600,337.5084534,1838.427979
36601,352.0910645,1677.348511
36602,337.2107849,1837.837524
36603,351.6244812,1677.371704
36604,336.8391418,1837.150269
36605,351.0527954,1677.376099
36606,336.401062,1836.382568
36607,350.3918762,1677.36377
36608,335.9102478,1835.555298
36609,349.664032,1677.337036
36610,335.3843079,1834.695801
36611,348.896637,1677.300293
36612,334.84198,1833.828979
36613,348.1164551,1677.256958
36614,334.3008423,1832.978394
36615,347.34729,1677.211548
36616,333.775116,1832.161011
36617,346.6079407,1677.167358
36618,333.2749023,1831.387451
36619,345.9111938,1677.128784
36620,332.8052673,1830.661499
36621,345.2616272,1677.098267
36622,332.3664856,1829.980469
36623,344.6584167,1677.076904
36624,331.9553223,1829.338501
36625,344.0951538,1677.064575
36626,331.5665894,1828.72644
36627,343.5640564,1677.061157
36628,331.1946106,1828.136108
36629,343.0569458,1677.065552
36630,330.834137,1827.560913
36631,342.5661011,1677.076294
36632,330.4809875,1826.994629
36633,342.0861206,1677.093384
36634,330.1323547,1826.434204
36635,341.612854,1677.115356
36636,329.786499,1825.876953
